21,3171,1031,142,86,2,1988
21,1852,443,158,123,1,1990
21,3559,2409,501,212,1,1979
21,2921,362,52,7,1,1990
21,5584,2419,501,212,1,1983
21,4434,327,219,505,1,1986
21,3181,309,219,505,2,1986
21,1756,455,148,237,1,1995
21,1552,1034,69,290,1,1992
21,3230,917,199,30,1,1991
21,5539,255,291,27,1,1986
21,4173,1125,321,99,2,1993
21,488,140,114,232,1,1991
21,1506,1501,85,303,2,1988
21,5701,580,49,74,1,1962
21,495,657,49,24,1,1981
21,5063,1549,85,303,1,1989
21,2663,279,51,194,1,1990
21,2877,456,346,91,1,1991
21,2876,385,304,306,1,1978
21,739,321,474,479,1,1993
21,1131,490,41,38,1,1986
21,504,1130,44,59,0,0
21,2820,1164,44,59,0,0
21,1974,463,303,227,1,1988
21,5524,154,482,478,1,1972
21,3684,394,15,205,1,1981
21,5658,451,181,96,1,1986
21,848,214,289,94,2,1985
21,3833,539,115,313,1,1971
21,5404,450,232,156,1,1960
21,4235,513,117,347,1,1989
21,2008,159,605,603,2,1995
21,2155,118,418,322,1,1987
21,3746,166,423,426,1,1997
21,4875,199,199,337,1,1987
21,978,368,33,51,1,1974
21,666,357,69,160,2,1984
21,4538,201,327,93,1,1990
21,4775,1395,463,157,1,1949
21,3346,418,237,184,1,1994
21,210,555,66,54,1,1978
21,5539,673,302,291,1,1992
21,4537,1405,92,152,2,1983
21,2598,308,236,331,1,1981
21,5915,313,212,56,2,1973
21,967,268,242,464,1,1979
21,5641,352,334,177,1,1989
21,2293,1184,229,457,1,1988
21,5635,2187,100,298,1,1983
21,2406,1018,225,304,1,1978
21,1329,207,22,55,1,1996
21,3991,396,515,447,1,1989
21,2680,527,48,174,1,1985
21,3684,798,89,15,1,1988
21,4285,247,250,230,1,1993
21,5281,629,196,174,1,1990
21,646,591,108,274,1,1991
21,5357,514,284,192,2,1990
21,4749,112,50,33,1,1987
21,865,791,194,107,1,1975
21,4875,445,49,199,1,1987
21,3247,370,232,231,1,1956
21,4901,810,149,280,1,1986
21,5219,521,93,94,2,1986
21,1592,530,127,226,2,1994
21,5824,208,134,21,1,1961
21,4406,449,415,418,1,1991
21,2015,209,210,130,1,1984
21,5108,449,447,454,1,1984
21,1156,511,106,94,1,1987
21,3172,913,16,289,1,1981
21,2049,561,374,276,1,1974
21,5328,369,190,229,1,1992
21,1521,1057,35,268,0,0
21,1814,1057,35,268,0,0
21,5855,422,199,111,1,1985
21,3125,237,423,426,2,1997
21,1681,1099,35,268,0,0
20,141,1651,142,303,1,1984
20,1936,1862,173,220,2,1990
20,2155,201,420,418,1,1987
20,5362,2061,263,264,1,1977
20,5276,1027,181,53,0,0
20,4944,1018,181,53,0,0
20,2883,534,328,322,2,1981
20,3985,1590,276,349,2,1990
20,4575,392,229,226,1,1997
20,2028,656,196,174,1,1987
20,985,907,311,312,2,1990
20,5448,1583,17,130,2,1980
20,2406,1308,134,225,1,1978
20,5328,132,188,190,1,1991
20,305,240,115,153,1,1989
20,1936,449,199,173,2,1990
20,4090,221,129,208,2,1986
20,3835,220,144,94,2,1965
20,4794,880,125,84,1,1987
20,1579,766,56,56,2,1995
20,5558,1002,77,210,0,0
20,1323,218,300,220,1,1992
20,4563,855,230,238,1,1957
20,4481,1224,5,278,1,1977
20,2465,872,320,77,1,1993
20,3479,155,133,56,1,1993
20,4901,1475,423,149,1,1986
20,4891,1276,35,126,1,1951
20,4509,626,201,265,1,1989
20,1296,199,133,56,1,1994
20,27,740,325,117,1,1984
20,4343,1222,440,281,2,1983
20,1900,502,223,219,2,1982
20,4802,354,181,56,2,1975
20,5560,644,324,180,1,1982
20,1814,554,76,35,0,0
20,1916,562,76,35,0,0
20,3127,518,319,347,1,1990
20,3446,341,174,80,1,1972
20,2954,278,129,15,1,1981
20,5714,208,313,220,1,1989
20,1864,113,59,168,1,1960
20,2134,529,66,44,2,1992
20,458,175,231,312,1,1983
20,4785,649,234,293,2,1964
20,4164,769,199,176,2,1988
20,1508,1019,461,299,1,1985
20,5619,1254,573,270,2,1988
20,4392,1248,573,270,1,1993
20,5388,426,292,293,1,1987
20,2272,575,108,59,1,1991
20,5723,625,294,304,1,1991
20,4170,522,131,308,1,1985
20,4970,553,176,224,1,1990
20,5855,848,192,199,1,1992
20,2422,677,131,308,2,1985
20,2090,486,38,142,1,1990
20,464,768,90,35,1,1951
20,3195,625,184,367,2,1984
20,978,571,66,33,1,1974
20,1153,248,327,302,2,1995
20,4162,627,129,320,1,1991
20,3325,585,129,320,1,1991
20,3309,311,100,192,1,1988
20,5455,377,349,117,1,1974
20,4783,509,211,51,1,1984
20,567,405,140,211,1,1982
20,4707,2114,145,25,1,1982
20,1250,594,60,364,1,1963
20,6,302,148,149,2,1989
20,1362,607,27,302,1,1990
20,837,678,137,112,1,1988
20,5682,1383,9,369,2,1987
20,3430,194,604,603,1,1991
20,2808,1962,31,502,1,1985
20,5276,1556,62,181,0,0
20,1566,1206,2,76,0,0
20,1916,1232,2,76,0,0
20,4944,1599,62,181,0,0
20,174,206,242,464,1,1991
20,5714,365,300,313,1,1989
20,5547,765,52,112,2,1987
20,5703,741,174,30,1,1980
20,5063,228,161,85,1,1982
20,1636,495,46,331,1,1992
20,1900,1567,35,223,2,1982
20,544,1355,6,2,0,0
20,1842,861,98,25,1,1964
20,4581,249,337,176,1,1984
20,2816,657,402,237,1,1993
20,2735,1413,6,2,0,0
20,5453,1375,6,2,0,0
20,5003,1427,6,2,0,0
20,5283,934,80,195,1,1981
20,4560,180,52,197,2,1988
20,5591,718,110,91,1,1987
20,4671,719,195,255,1,1972
20,2914,1770,191,123,1,1986
20,3170,198,208,129,2,1986
20,5434,228,312,240,1,1988
20,660,305,164,198,1,1989
20,2311,582,90,255,1,1980
20,4010,259,312,240,2,1989
20,3308,450,426,248,1,1980
20,5431,1033,342,57,2,1988
20,5263,299,67,340,1,1991
20,3237,711,182,210,1,1972
20,5030,448,112,54,0,0
20,2874,1044,41,191,1,1970
20,2801,565,331,28,1,1968
20,2967,612,331,28,2,1970
20,5498,984,344,299,1,1966
20,1435,387,77,56,1,1981
20,3264,366,332,299,1,1966
20,5658,658,85,181,1,1977
20,53,352,133,110,1,1987
20,1918,277,127,313,1,1985
20,2591,240,260,290,1,1970
20,2608,1732,327,333,1,1981
20,5548,362,21,77,1,1969
20,5250,2019,176,220,2,1960
20,900,693,192,186,2,1971
20,2263,164,248,322,2,1984
20,2876,1217,331,304,1,1993
20,634,520,62,120,1,1992
20,4235,385,318,117,1,1991
20,3170,446,203,208,2,1986
20,1320,168,278,405,1,1985
20,4988,508,53,125,1,1986
20,5659,254,133,91,1,1964
20,5162,639,327,310,1,1985
20,2741,1093,36,43,0,0
20,561,1091,36,43,0,0
20,2839,1109,36,43,0,0
20,5111,1112,36,43,0,0
20,756,1575,343,183,1,1991
20,2183,577,244,485,1,1984
20,5414,361,17,305,1,1990
20,3559,410,260,501,1,1979
20,371,630,47,394,1,1988
20,4242,974,46,340,1,1994
20,4513,551,85,126,1,1989
20,5317,332,327,13,2,1964
20,5236,309,232,240,1,1974
20,1513,2225,293,234,2,1964
20,2306,337,144,289,2,1988
20,5804,356,144,289,1,1989
20,580,553,210,219,1,1987
19,141,296,110,142,1,1986
19,2333,647,434,129,2,1992
19,2040,182,220,156,1,1992
19,3307,415,62,255,1,1979
19,3916,267,108,241,1,1989
19,2954,235,205,129,2,1982
19,2015,148,61,210,1,1986
19,5676,515,119,128,1,1982
19,4941,814,60,337,1,1984
19,4267,1437,77,77,1,1990
19,1128,543,145,194,1,1988
19,1796,332,304,296,1,1989
19,1917,317,174,233,1,1985
19,257,404,303,254,1,1994
19,132,558,460,253,1,1957
19,4863,766,71,128,1,1993
19,222,392,165,156,1,1993
19,4388,199,128,183,1,1975
19,3346,516,148,237,1,1991
19,1900,1389,62,35,2,1982
19,5250,771,110,176,2,1960
19,4282,1020,138,117,1,1992
19,4523,432,317,19,2,1975
19,306,191,232,114,1,1992
19,4874,194,69,219,1,1992
19,3608,370,268,25,1,1982
19,2078,447,45,175,1,1985
19,4333,980,454,297,1,1981
19,4954,281,240,245,1,1977
19,765,537,344,462,1,1978
19,5185,1101,66,128,1,1986
19,2367,254,286,107,1,1976
19,1076,714,54,192,1,1983
19,4596,438,98,52,1,1969
19,5642,319,293,295,1,1977
19,1565,247,258,504,1,1983
19,5268,457,173,364,1,1983
19,4742,471,287,80,1,1987
19,414,234,62,42,1,1986
19,3126,291,256,231,2,1989
19,1743,693,231,243,2,1988
19,4427,260,191,198,1,1970
19,1230,210,99,24,1,1953
19,5659,191,84,133,1,1994
19,3479,192,84,133,1,1993
19,2598,1080,40,236,1,1970
19,5698,239,69,130,1,1990
19,4544,773,457,325,1,1981
19,1770,504,128,186,1,1983
19,4090,1309,129,129,1,1981
19,471,623,311,323,1,1981
19,3977,1788,234,505,2,1992
19,4762,641,241,208,1,1982
19,2801,248,365,331,1,1983
19,4409,146,86,54,1,1991
19,1296,324,77,133,1,1988
19,2596,181,26,24,1,1987
19,5181,712,22,382,2,1997
19,4873,737,86,20,0,0
19,3117,171,206,207,2,1986
19,3313,120,183,128,1,1975
19,2090,171,194,38,1,1970
19,2188,142,227,347,1,1979
19,4316,321,117,13,1,1993
19,4242,497,100,46,1,1981
19,5534,674,74,99,1,1988
19,196,568,328,419,1,1981
19,1661,176,19,22,1,1992
19,2411,440,175,45,1,1985
19,1878,540,359,176,1,1988
19,3841,734,194,172,0,0
19,1506,852,194,172,0,0
19,3308,312,248,426,1,1980
19,4941,1003,258,60,1,1984
19,1168,73,175,175,1,1985
19,2993,1002,141,199,2,1986
19,5148,304,255,284,2,1986
19,5357,289,255,284,1,1985
19,1380,630,117,220,2,1968
19,3467,346,62,120,1,1966
19,4701,913,342,66,1,1988
19,2831,386,176,176,1,1970
19,2774,675,447,467,2,1963
19,3886,172,117,156,2,1985
19,5190,300,272,148,1,1994
19,2188,150,347,227,1,1979
19,2659,368,115,220,1,1986
19,4842,359,285,128,1,1989
19,2074,394,220,13,2,1993
19,3250,195,72,59,1,1985
19,1235,276,286,33,1,1980
19,632,430,304,312,2,1969
19,3654,691,148,237,1,1995
19,2444,245,463,294,1,1980
19,4315,1242,43,202,2,1974
19,3736,280,123,290,1,1991
19,4316,215,154,117,1,1993
19,4875,559,337,49,1,1987
19,1575,696,88,30,1,1989
19,462,439,60,141,0,0
19,3977,668,251,234,2,1992
19,4914,344,331,113,2,1964
19,2309,2700,338,289,0,0
19,551,756,76,97,0,0
19,2103,379,49,36,1,1983
19,141,736,112,110,1,1980
19,1114,789,76,97,0,0
19,3808,1142,130,20,1,1985
19,53,380,77,133,1,1978
19,2505,222,26,199,2,1990
19,908,704,340,230,1,1987
19,1500,852,76,97,0,0
19,5038,386,111,236,1,1985
19,808,117,603,605,2,1995
19,3870,305,214,130,2,1982
19,1411,1426,62,39,2,1972
19,2980,1448,62,39,0,0
19,4733,115,77,192,1,1994
19,257,898,244,303,1,1982
19,140,454,164,26,1,1984
19,3446,224,286,174,1,1969
19,4008,224,156,299,1,1988
19,1391,723,133,46,1,1980
19,3430,308,605,604,1,1951
19,3937,413,15,19,1,1991
19,3020,241,20,331,1,1982
19,5585,377,311,325,1,1983
19,4307,1323,337,158,2,1989
19,5694,530,96,47,1,1986
19,1115,1467,140,153,1,1981
19,3583,1683,174,153,1,1969
19,80,240,260,501,2,1991
19,276,1403,298,16,1,1989
19,1049,571,39,72,2,1989
19,3699,4125,26,24,1,1959
19,2672,898,164,26,2,1987
19,3440,881,125,285,1,1988
19,5547,861,62,52,1,1918
19,2270,243,125,26,1,1987
19,3022,1068,289,303,1,1988
19,768,461,405,367,1,1978
19,3119,214,472,239,1,1977
19,3470,1107,192,176,1,1987
19,1878,966,71,359,1,1988
19,1325,127,123,259,1,1988
19,4594,537,258,152,1,1987
19,4239,1801,268,312,1,1979
19,4297,358,258,185,1,1987
19,4280,348,156,226,1,1989
19,5137,387,133,81,1,1954
19,1499,180,248,322,1,1986
19,5593,764,75,129,1,1988
19,3583,180,287,174,1,1970
19,5902,240,230,229,1,1986
19,5270,520,364,20,1,1963
19,3536,909,141,143,1,1963
19,1022,527,41,81,2,1982
19,5171,298,108,75,1,1981
19,4422,680,341,255,1,1980
19,4189,1072,596,522,1,1969
19,2250,701,341,255,2,1985
19,1391,416,125,133,2,1969
19,2596,1350,287,26,1,1987
19,3230,225,337,199,1,1989
19,512,540,74,176,1,1986
19,3957,491,125,283,1,1993
19,3853,1495,6,35,0,0
19,1963,385,141,327,1,1989
19,3445,986,59,15,1,1984
19,728,302,158,309,1,1985
19,4802,1073,115,181,1,1992
19,5492,168,26,142,1,1993
19,5559,488,58,505,1,1974
19,4631,350,134,77,2,1990
19,889,1570,6,35,0,0
19,5702,307,359,291,1,1991
19,5118,260,185,507,1,1977
19,5361,466,113,138,1,1992
19,1743,718,243,231,2,1988
19,2017,667,240,254,1,1984
19,3580,913,75,273,1,1989
19,5009,709,107,365,1,1974
19,3506,813,19,55,2,1992
19,3817,445,414,77,1,1993
19,4840,842,19,55,1,1991
19,4114,421,74,161,1,1987
19,2918,463,81,41,2,1987
19,5721,421,72,147,0,0
19,3446,114,36,286,1,1986
19,2936,686,37,195,1,1968
19,3760,1266,53,16,1,1979
19,2000,1309,53,16,2,1981
19,1183,1035,77,277,1,1984
19,1453,412,304,240,2,1991
19,5480,462,212,186,1,1987
19,4954,407,304,240,1,1985
19,1590,2030,87,87,0,0
19,3228,1143,174,16,1,1987
19,4629,409,340,28,1,1982
19,2090,435,164,194,2,1990
19,3868,142,123,502,1,1985
19,2916,764,164,331,1,1989
19,3307,598,4,62,1,1979
19,414,322,42,62,1,1986
19,491,166,27,236,1,1989
19,5455,171,13,349,2,1982
19,5694,254,77,96,2,1978
19,3391,327,113,307,1,1991
19,4683,348,342,19,2,1991
19,986,540,337,54,1,1983
19,666,461,219,69,1,1989
19,5634,1408,35,329,1,1982
19,3172,953,289,16,1,1981
19,3211,632,340,299,2,1990
19,2921,303,164,52,1,1992
19,3537,995,20,192,1,1968
19,1528,872,66,86,1,1983
19,3643,702,41,273,1,1964
19,3992,182,210,130,1,1992
19,4309,207,5,175,1,1983
19,5046,278,229,347,1,1980
19,3836,557,191,55,2,1984
19,3943,550,191,55,1,1983
19,4783,426,212,211,2,1980
19,1252,734,37,176,1,1990
19,3189,913,98,333,1,1980
19,3318,551,131,152,2,1968
19,5607,179,226,117,1,1979
19,1935,688,280,403,1,1984
19,5791,979,88,182,1,1988
19,1076,605,91,54,1,1969
19,4253,661,56,277,2,1991
19,344,313,48,27,1,1983
19,2315,249,423,345,2,1989
19,1093,450,148,263,1,1992
19,4346,1341,17,94,1,1984
19,1900,879,284,62,2,1982
19,4812,97,515,522,1,1976
19,4568,244,423,345,1,1982
19,3054,1267,211,28,2,1985
19,2773,1669,287,216,1,1983
19,5498,355,314,344,1,1994
19,1373,485,38,24,2,1977
19,3628,1130,287,113,1,1993
19,1734,487,73,346,1,1987
19,3145,527,52,59,1,1984
19,2935,848,37,255,2,1969
19,4409,156,54,86,1,1988
19,1467,392,312,304,2,1991
19,1203,405,192,80,1,1987
19,3307,497,4,4,1,1979
19,3425,470,423,322,2,1989
19,5362,1658,283,263,1,1977
19,1770,421,186,128,1,1983
19,94,273,117,153,1,1992
19,2822,474,463,461,2,1981
19,1791,565,156,224,1,1992
19,4498,421,107,91,1,1990
19,2345,447,110,38,1,1989
19,4239,1252,98,268,1,1979
19,5597,377,287,198,1,1982
19,5232,258,67,190,1,1966
19,5739,451,110,38,1,1987
19,5258,411,213,159,1,1988
19,1311,548,13,288,1,1983
19,276,604,344,298,1,1985
19,469,196,108,282,2,1997
19,5638,295,71,91,1,1960
19,3262,354,344,295,1,1976
19,1816,308,20,113,2,1985
19,2977,305,344,325,1,1973
19,4384,816,100,350,1,1993
19,5704,210,27,291,1,1986
19,2094,291,148,149,1,1995
19,5802,582,53,141,1,1964
18,74,159,240,254,1,1960
18,3247,716,253,232,1,1960
18,2379,875,180,212,1,1992
18,1925,299,108,32,1,1978
18,3189,495,212,98,1,1989
18,3242,1114,181,180,1,1964
18,4651,1376,29,260,1,1975
18,2964,673,465,459,0,0
18,4896,661,53,141,2,1968
18,3535,525,248,419,1,1996
18,5547,175,42,62,1,1918
18,779,240,287,73,1,1972
18,4163,325,359,176,1,1989
18,2055,269,24,161,1,1981
18,5171,401,89,108,1,1990
18,5867,348,305,210,1,1990
18,3453,237,145,199,1,1992
18,986,565,173,337,1,1983
18,3139,779,426,419,1,1997
18,4164,1062,225,199,1,1981
18,5536,347,59,273,1,1983
18,4725,697,89,181,1,1987
18,4408,378,25,199,1,1990
18,5634,915,33,35,1,1982
18,5232,185,349,67,1,1997
18,4822,271,176,359,1,1979
18,4566,277,176,359,1,1970
18,3961,623,250,165,1,1990
18,3385,250,16,69,1,1988
18,5076,249,294,463,2,1979
18,4503,1029,217,130,2,1988
18,550,1128,481,296,1,1982
18,5603,1475,91,116,1,1985
18,2945,1377,24,349,2,1982
18,4979,1116,91,376,1,1987
18,993,734,62,59,2,1972
18,1864,743,62,59,1,1977
18,2575,525,75,241,1,1990
18,5174,211,482,239,1,1986
18,2941,414,107,146,1,1983
18,371,668,112,47,1,1980
18,5471,207,304,303,2,1986
18,3347,199,133,84,1,1994
18,5386,784,224,183,1,1984
18,865,599,56,194,1,1975
18,706,979,52,146,1,1993
18,5113,948,75,24,1,1988
18,757,245,133,74,1,1989
18,2802,220,27,331,2,1996
18,1915,735,334,156,1,1993
18,1111,319,45,168,1,1986
18,1579,794,176,56,2,1965
18,2377,637,7,161,1,1984
18,1857,488,324,94,1,1991
18,2877,293,198,346,1,1981
18,4644,532,277,112,2,1987
18,74,142,254,240,1,1960
18,809,849,4,272,1,1970
18,3308,223,423,248,2,1960
18,381,686,300,312,1,1978
18,967,264,344,242,1,1971
18,5584,212,260,501,1,1983
18,2369,1027,49,291,1,1960
18,5638,665,282,71,1,1983
18,1594,652,48,144,1,1990
18,4490,739,287,29,1,1989
18,695,215,118,138,1,1988
18,5710,191,148,149,1,1992
18,5761,505,515,466,1,1985
18,5698,210,130,69,1,1990
18,3226,922,98,24,2,1990
18,5362,319,44,283,1,1977
18,934,424,284,255,2,1962
18,1341,1038,447,463,1,1990
18,4242,679,198,100,1,1986
18,4903,1181,130,282,1,1990
18,1511,503,205,203,2,1982
18,2056,199,191,107,1,1991
18,263,391,474,479,1,1960
18,4191,309,350,285,1,1971
18,1926,169,162,228,1,1964
18,2642,237,254,312,1,1990
18,580,1766,129,210,1,1983
18,3992,602,285,210,1,1971
18,2211,255,90,195,1,1964
18,5137,675,88,133,1,1991
18,3308,222,426,423,2,1998
18,1361,1182,284,341,1,1980
18,5017,502,307,163,1,1993
18,2250,1196,284,341,2,1985
18,535,438,52,140,1,1962
18,3573,749,87,227,2,1986
18,5686,812,77,110,1,1982
18,3307,967,24,4,1,1979
18,2465,346,342,320,1,1990
18,713,376,56,74,2,1992
18,2940,472,47,110,1,1987
18,5550,1261,254,157,2,1992
18,4010,86,312,312,2,1980
18,910,499,47,110,1,1989
18,1561,406,340,302,1,1993
18,1266,817,195,233,1,1981
18,344,323,331,48,1,1988
18,197,308,42,62,0,0
18,5901,436,246,316,1,1967
18,4187,243,337,181,1,1994
18,3271,580,258,190,1,1992
18,4532,357,182,110,1,1986
18,5855,335,56,192,1,1959
18,2758,496,50,75,2,1993
18,698,189,264,196,1,1983
18,5673,237,115,153,1,1976
18,2103,504,41,49,2,1977
18,5384,493,327,310,1,1970
18,343,563,303,246,1,1990
18,4145,3319,247,255,2,1989
18,5791,1050,382,88,1,1980
18,5579,550,100,346,1,1989
18,1007,1064,127,106,1,1974
18,4310,191,106,161,2,1988
18,2874,175,175,41,1,1989
18,5603,446,43,91,1,1985
18,2545,569,175,5,2,1990
18,1729,763,120,279,0,0
18,1451,480,59,178,2,1983
18,4979,217,133,91,1,1955
18,3307,88,24,24,1,1983
18,3067,1059,43,273,2,1986
18,4651,1185,81,29,1,1975
18,4802,1552,195,115,1,1992
18,5108,527,466,447,1,1977
18,5590,548,466,447,2,1975
18,4575,966,58,229,1,1978
18,1955,1271,141,326,1,1971
18,4690,1014,465,465,0,0
18,1887,397,225,313,2,1991
18,2491,277,426,420,1,1989
18,4744,874,134,30,2,1992
18,4394,997,62,202,2,1972
18,2803,527,337,26,2,1987
18,2581,211,66,56,2,1992
18,5349,176,418,322,1,1966
18,1089,542,86,61,1,1992
18,4903,187,210,130,1,1992
18,1397,1542,195,160,1,1980
18,3529,418,100,199,1,1990
18,3135,304,229,347,1,1978
18,3799,698,75,56,2,1991
18,5263,281,223,67,1,1982
18,4239,890,19,98,1,1984
18,2773,431,212,287,1,1984
18,1341,234,451,447,1,1990
18,4025,615,318,251,1,1969
18,3867,708,205,19,2,1991
18,4150,1175,484,234,1,1986
18,5293,543,210,216,1,1989
18,3425,218,426,423,2,1997
18,3003,1395,100,300,1,1985
18,3808,220,210,130,1,1992
18,5578,197,195,43,1,1987
18,4575,213,16,58,1,1978
18,435,210,294,463,2,1978
18,473,1198,313,160,1,1992
18,1462,462,57,75,1,1991
18,2135,455,196,212,1,1984
18,1800,618,75,284,1,1980
18,2250,613,75,284,2,1985
18,5536,304,50,59,1,1964
18,2055,424,133,24,1,1992
18,5330,621,241,170,1,1965
18,2323,98,426,426,2,1997
18,809,969,6,4,1,1970
18,1715,130,233,80,1,1987
18,1777,573,192,321,2,1993
18,3022,794,47,289,1,1982
18,3499,1457,110,175,2,1989
18,1230,598,140,99,1,1972
18,4242,205,91,198,1,1981
18,2054,826,47,289,1,1978
18,1594,788,195,48,1,1969
18,2388,403,306,323,1,1990
18,2877,277,91,198,1,1986
18,2954,932,57,205,2,1982
18,1133,181,449,453,1,1976
18,2115,317,279,405,1,1985
18,3616,423,67,190,1,1992
18,910,388,53,47,1,1990
18,4145,597,423,247,2,1989
18,2780,491,118,113,1,1973
18,865,851,16,56,1,1975
18,2859,197,36,175,1,1986
18,1331,870,604,605,1,1951
18,5698,674,29,130,0,0
18,1076,195,56,91,1,1973
18,2480,181,45,50,1,1968
18,2656,428,133,198,1,1989
18,5703,353,283,174,1,1961
18,2657,536,186,383,1,1990
18,5725,2225,477,471,1,1964
18,5455,948,291,13,1,1992
18,4310,245,172,106,2,1988
18,4257,488,53,174,1,1956
18,2866,405,592,589,1,1985
18,673,1169,173,183,1,1988
18,4643,471,100,161,1,1980
18,2371,770,264,126,1,1991
18,3860,192,293,231,1,1993
18,5799,523,364,113,1,1982
18,5387,304,423,345,1,1994
18,1459,557,321,36,1,1954
18,1373,351,174,38,1,1987
18,2444,3932,294,463,1,1980
18,3290,900,199,192,1,1969
18,5009,284,287,107,1,1989
18,2055,178,56,133,1,1990
18,3452,189,80,88,1,1985
18,1540,253,346,119,1,1989
18,3190,371,152,327,1,1992
