11,1646,894,315,91,1,1970
11,1408,266,100,66,1,1989
11,5106,1195,4,7,1,1980
10,5368,427,340,117,1,1980
10,5097,408,456,458,1,1974
10,3749,519,364,47,2,1977
10,3122,872,459,344,1,1965
10,512,760,52,100,1,1981
10,202,607,460,465,2,1988
10,2396,391,359,100,1,1979
10,1904,710,277,199,1,1989
10,2017,395,240,117,1,1982
10,3733,612,76,97,0,0
10,5266,627,76,97,0,0
10,2961,215,292,314,1,1984
10,3943,411,36,134,1,1961
10,5194,991,343,85,1,1978
10,3596,524,260,258,1,1981
10,4063,634,6,6,2,1964
10,5499,752,303,231,1,1950
10,889,616,6,6,2,1990
10,1082,867,283,211,1,1953
10,5732,107,68,75,1,1959
09,4568,541,328,328,2,1981
09,3378,147,190,166,1,1989
09,357,315,320,342,1,1989
09,5283,1111,61,125,1,1991
09,5862,616,327,94,2,1974
09,1036,761,170,174,1,1982
09,3670,427,321,169,1,1953
09,1222,434,212,47,2,1980
09,510,619,190,327,1,1945
09,527,232,94,118,1,1985
09,5704,540,342,21,2,1982
09,3880,316,283,52,1,1990
09,4783,646,48,198,1,1987
09,1602,549,46,106,2,1956
09,3835,363,194,211,1,1979
09,633,359,181,85,1,1977
09,3532,244,149,184,1,1986
09,1675,152,56,133,1,1993
09,3987,103,213,69,1,1989
09,5487,322,27,48,1,1976
09,1822,228,18,51,2,1963
09,1305,215,51,181,1,1991
09,2592,769,293,311,2,1982
09,947,476,138,143,1,1992
09,4477,866,210,107,1,1990
09,5330,224,57,55,1,1985
09,4090,479,15,241,1,1970
09,1341,254,451,454,1,1991
09,4002,316,93,144,1,1977
09,263,606,476,469,1,1982
09,1966,591,349,319,1,1972
08,4164,676,23,194,1,1991
08,2308,1017,48,286,1,1962
08,3357,351,53,161,2,1987
08,2593,291,43,51,2,1981
08,3077,251,77,112,2,1989
08,2802,1590,126,40,1,1969
08,3933,353,96,36,1,1976
08,3912,640,350,133,1,1978
08,464,872,72,197,2,1969
08,1038,468,117,230,1,1988
08,5282,739,273,287,1,1980
08,3928,435,94,60,1,1990
08,5467,747,310,327,1,1970
08,627,492,190,327,1,1967
08,296,209,347,244,1,1978
08,2327,415,286,81,2,1959
08,5848,183,405,278,0,0
08,4159,516,91,88,1,1988
08,5276,336,77,40,1,1967
08,1771,673,177,334,1,1977
08,5325,564,91,264,1,1978
08,3914,669,130,331,1,1983
08,4646,612,296,254,2,1992
08,1459,218,33,321,1,1992
08,2691,676,216,29,1,1983
08,1934,277,149,148,2,1989
08,5802,413,394,287,1,1987
08,2211,573,394,44,1,1988
08,5675,571,394,44,1,1989
08,3211,316,340,13,2,1989
08,4387,736,22,77,1,1989
08,99,394,2,90,2,1975
08,1897,335,152,327,1,1966
08,4593,918,255,173,2,1981
08,459,1533,69,81,1,1988
08,4755,296,204,422,1,1987
08,4268,782,7,100,0,0
07,3475,204,195,194,2,1989
07,2859,658,153,219,1,1987
07,2608,233,154,117,1,1986
07,2884,358,176,31,1,1993
07,4860,346,88,91,1,1978
07,4571,183,234,238,1,1985
07,2942,232,300,115,1,1989
07,3153,202,620,53,1,1980
07,4479,446,223,152,1,1984
07,5780,334,324,143,2,1980
07,1372,370,52,142,2,1988
07,1009,2473,478,600,2,1987
07,3749,349,176,364,1,1989
07,691,229,198,192,1,1968
07,5525,177,234,238,1,1987
07,4289,364,374,213,1,1981
07,21,970,146,283,1,1975
07,3352,844,597,605,1,1976
07,621,306,276,116,1,1974
06,5078,14401,291,289,2,1985
06,1106,125,156,115,1,1985
06,3616,193,13,67,1,1992
06,4815,1730,9,146,2,1973
06,350,460,58,225,1,1980
06,3967,204,338,72,1,1975
06,3201,261,232,114,2,1956
06,4577,315,131,117,2,1980
05,5378,433,186,198,1,1984
05,5020,900,233,211,1,1973
05,3352,542,522,597,1,1969
05,5536,251,75,66,1,1976
04,4224,709,59,108,1,1991
02,1934,360,148,149,0,0
01,5813,212,321,59,1,1992
01,5451,974,364,36,1,1958
00,3184,533,260,490,1,1982
00,4440,296,520,523,1,1968
00,4423,831,213,260,2,1987
00,2829,851,213,260,1,1982
00,4768,423,125,35,0,0
00,4452,509,172,331,1,1979
00,3248,371,349,190,1,1992
